OrderID,PayInCurrencyKey,PayoutCurrencyKey,PayoutCountryKey,PayinCountryKey,SenderKey,PayInValue,CommissionExchangeRate,PayOutPartnerCommission,OrderCreated,OrderPaid,OrderCompleted,OrderCancelled
9830202,169,169,239,205,551738,990.0,1.0,12.0,2012/01/25 07:28,2012/01/25 00:00,2012/01/27 14:39,1970/01/01 00:00
9641429,169,169,239,205,551699,3960.0,1.0,24.0,2012/01/06 06:58,2012/01/06 00:00,2012/01/06 10:39,1970/01/01 00:00
9810842,169,169,239,205,1740689,8250.0,1.0,65.0,2012/01/24 08:27,2012/01/24 00:00,2012/01/26 06:51,1970/01/01 00:00
9725000,169,169,239,205,601594,6600.0,1.0,80.0,2012/01/14 16:36,2012/01/14 00:00,2012/01/15 06:46,1970/01/01 00:00
9542852,169,169,239,205,551724,1650.0,1.0,10.0,2011/12/29 14:45,2011/12/29 00:00,2011/12/30 12:07,1970/01/01 00:00
9719612,169,169,239,205,584137,660.0,1.0,4.0,2012/01/14 06:49,2012/01/14 00:00,2012/01/15 10:00,1970/01/01 00:00
9736149,169,151,239,205,533499,3588.0,0.074561,0.0,2012/01/16 10:38,2012/01/16 00:00,2012/01/16 11:51,1970/01/01 00:00
9607216,169,151,239,205,1100185,5394.0,0.073421,4.8,2012/01/03 06:57,2012/01/03 00:00,2012/01/06 07:42,1970/01/01 00:00
9512145,169,100,133,205,584305,2898.0,39.860705,700.0,2011/12/28 04:37,2011/12/28 00:00,2011/12/28 09:14,1970/01/01 00:00
9519138,169,100,133,205,584305,3021.0,39.860705,730.0,2011/12/28 07:46,2011/12/28 00:00,2011/12/28 09:14,1970/01/01 00:00
9517801,169,100,133,205,584305,1242.0,39.860705,300.0,2011/12/28 07:19,2011/12/28 00:00,2011/12/28 09:15,1970/01/01 00:00
9614455,169,100,133,205,584305,9000.0,40.154994,2190.0,2012/01/03 15:03,2012/01/06 00:00,2012/01/07 07:37,1970/01/01 00:00
9725394,169,100,133,205,584305,1800.0,41.216132,450.0,2012/01/14 18:16,2012/01/15 00:00,2012/01/17 07:26,1970/01/01 00:00
9710854,169,169,239,205,2139990,1650.0,1.0,10.0,2012/01/13 08:02,2012/01/13 00:00,2012/01/14 08:17,1970/01/01 00:00
9650985,169,151,239,205,1117315,3075.0,0.075156,1.4,2012/01/06 18:53,2012/01/07 00:00,2012/01/11 06:55,1970/01/01 00:00
9648443,169,151,239,205,1117315,11013.0,0.074916,10.0,2012/01/06 13:25,2012/01/06 00:00,2012/01/11 07:51,1970/01/01 00:00
9713922,169,151,239,205,1117315,4326.0,0.07648,4.0,2012/01/13 11:00,2012/01/13 00:00,2012/01/14 06:54,1970/01/01 00:00
9766583,169,151,239,205,1117315,13530.0,0.075416,6.0,2012/01/19 23:29,2012/01/20 00:00,2012/01/21 12:59,1970/01/01 00:00
9751580,169,169,239,205,1117315,990.0,1.0,6.0,2012/01/18 07:03,2012/01/18 00:00,2012/01/22 11:21,1970/01/01 00:00
9520613,169,169,239,205,1184274,990.0,1.0,7.8,2011/12/28 08:18,2011/12/28 00:00,2011/12/28 11:41,1970/01/01 00:00
9631402,169,151,239,205,550504,2235.0,0.073803,2.0,2012/01/05 06:30,2012/01/05 00:00,2012/01/08 12:59,1970/01/01 00:00
9506924,169,169,239,205,1590379,5610.0,1.0,34.0,2011/12/27 14:37,2011/12/27 00:00,2011/12/28 07:59,1970/01/01 00:00
9649190,169,151,239,205,534544,4407.0,0.074904,4.0,2012/01/06 14:28,1970/01/01 00:00,1970/01/01 00:00,2012/01/12 22:08
9487776,169,100,133,205,1590443,900.0,40.306325,219.86,2011/12/26 14:16,2011/12/26 00:00,2011/12/30 09:20,1970/01/01 00:00
9489880,169,169,239,205,1217841,825.0,1.0,10.0,2011/12/26 16:42,2011/12/26 00:00,2011/12/28 06:16,1970/01/01 00:00
9792004,169,100,133,205,1590443,651.0,40.530041,159.9,2012/01/22 09:45,2012/01/22 00:00,2012/01/23 09:46,1970/01/01 00:00
9703433,169,169,239,205,538827,3300.0,1.0,26.0,2012/01/12 10:25,2012/01/12 00:00,2012/01/12 16:38,1970/01/01 00:00
9700878,169,169,239,205,1217973,3300.0,1.0,40.0,2012/01/12 06:59,1970/01/01 00:00,1970/01/01 00:00,2012/01/17 22:09
9700911,169,151,239,205,1217973,3486.0,0.075742,3.2,2012/01/12 07:01,2012/01/12 00:00,2012/01/20 12:57,1970/01/01 00:00
9672226,169,151,239,205,551631,1338.0,0.073968,0.1,2012/01/09 10:08,2012/01/09 00:00,2012/01/13 08:13,1970/01/01 00:00
10766538,169,100,133,205,2139908,1179.0,41.950508,300.0,2012/04/18 09:22,2012/04/21 00:00,2012/04/22 12:51,1970/01/01 00:00
10840095,169,100,133,205,2139908,4011.0,43.599265,1060.0,2012/04/25 07:24,2012/04/25 00:00,2012/04/25 10:16,1970/01/01 00:00
10602994,169,151,239,205,1154624,783.0,0.064493,0.1,2012/04/01 12:19,1970/01/01 00:00,1970/01/01 00:00,2012/04/07 23:08
10575522,169,169,239,205,1584897,6600.0,1.0,80.0,2012/03/30 08:13,2012/03/30 00:00,2012/03/30 11:11,1970/01/01 00:00
10641485,169,151,239,205,1584897,3231.0,0.062692,2.4,2012/04/05 06:48,2012/04/05 00:00,2012/04/06 06:38,1970/01/01 00:00
10849273,169,169,239,205,1584897,1650.0,1.0,20.0,2012/04/25 11:59,2012/04/25 00:00,2012/04/27 08:50,1970/01/01 00:00
9546179,169,151,239,205,1534832,12852.0,0.071896,11.2,2011/12/30 04:11,2011/12/30 00:00,2012/01/03 06:19,1970/01/01 00:00
9732791,169,169,239,205,1534832,2310.0,1.0,28.0,2012/01/16 04:44,2012/01/16 00:00,2012/01/17 11:50,1970/01/01 00:00
9620826,169,151,239,205,545220,2235.0,0.073803,0.0,2012/01/04 07:07,2012/01/04 00:00,2012/01/04 11:20,1970/01/01 00:00
9827698,169,100,133,205,941867,4062.0,40.63371,1000.0,2012/01/25 06:41,2012/01/25 00:00,2012/01/27 08:07,1970/01/01 00:00
9768488,169,169,239,205,1194150,3300.0,1.0,20.0,2012/01/20 06:27,1970/01/01 00:00,1970/01/01 00:00,2012/01/20 07:13
9571829,169,169,239,205,1194150,660.0,1.0,4.0,2011/12/31 08:01,2011/12/31 00:00,2012/01/01 13:01,1970/01/01 00:00
9654065,169,169,239,205,1194150,3300.0,1.0,20.0,2012/01/07 07:28,2012/01/07 00:00,2012/01/07 11:05,1970/01/01 00:00
9668606,169,169,239,205,1194150,660.0,1.0,8.0,2012/01/09 03:56,2012/01/09 00:00,2012/01/09 08:20,1970/01/01 00:00
9769759,169,169,239,205,1194150,3300.0,1.0,20.0,2012/01/20 07:19,2012/01/20 00:00,2012/01/20 10:16,1970/01/01 00:00
9735956,169,151,239,205,1194150,4485.0,0.074561,2.0,2012/01/16 10:13,2012/01/16 00:00,2012/01/21 07:59,1970/01/01 00:00
9626143,169,169,239,205,999548,990.0,1.0,7.8,2012/01/04 10:41,2012/01/04 00:00,2012/01/05 09:02,1970/01/01 00:00
9640248,169,169,239,205,999548,1320.0,1.0,8.0,2012/01/06 06:11,2012/01/06 00:00,2012/01/06 09:39,1970/01/01 00:00
9724270,169,169,239,205,999548,660.0,1.0,8.0,2012/01/14 14:20,2012/01/14 00:00,2012/01/15 13:02,1970/01/01 00:00
9614859,169,151,239,205,2150788,6684.0,0.074069,3.0,2012/01/03 15:45,2012/01/04 00:00,2012/01/04 14:56,1970/01/01 00:00
9677580,169,151,239,205,958279,4422.0,0.074639,0.0,2012/01/10 06:08,2012/01/11 00:00,2012/01/11 11:09,1970/01/01 00:00
9643412,169,151,239,205,604266,3153.0,0.073241,2.8,2012/01/06 08:15,2012/01/06 00:00,2012/01/08 06:41,1970/01/01 00:00
9712187,169,151,239,205,604266,3453.0,0.076482,1.6,2012/01/13 09:05,2012/01/13 00:00,2012/01/14 10:05,1970/01/01 00:00
9659684,169,151,239,205,604259,4440.0,0.074306,4.0,2012/01/07 15:39,2012/01/07 00:00,2012/01/08 09:01,1970/01/01 00:00
9653366,169,169,239,205,539763,825.0,1.0,10.0,2012/01/07 06:52,2012/01/07 00:00,2012/01/09 09:35,1970/01/01 00:00
9719144,169,169,239,205,539763,1320.0,1.0,16.0,2012/01/14 06:20,2012/01/14 00:00,2012/01/15 12:26,1970/01/01 00:00
9624101,169,169,239,205,2139858,660.0,1.0,4.0,2012/01/04 08:54,2012/01/04 00:00,2012/01/04 09:19,1970/01/01 00:00
9646067,169,169,239,205,2139858,4092.0,1.0,24.8,2012/01/06 10:24,2012/01/06 00:00,2012/01/06 12:33,1970/01/01 00:00
9754450,169,169,239,205,2139858,660.0,1.0,4.0,2012/01/18 09:13,2012/01/18 00:00,2012/01/20 11:36,1970/01/01 00:00
9658228,169,169,239,205,1750549,660.0,1.0,4.0,2012/01/07 12:39,2012/01/07 00:00,2012/01/09 10:21,1970/01/01 00:00
9513139,169,151,239,205,533213,1371.0,0.072275,0.1,2011/12/28 05:25,2011/12/28 00:00,2012/01/01 08:43,1970/01/01 00:00
9486574,169,151,239,205,540065,3201.0,0.072749,1.4,2011/12/26 13:26,2011/12/26 00:00,2011/12/27 10:05,1970/01/01 00:00
9569439,169,100,133,205,538747,2640.0,40.836216,653.6,2011/12/31 06:36,2011/12/31 00:00,2011/12/31 15:03,1970/01/01 00:00
9600781,169,100,133,205,538747,3960.0,40.244377,966.14,2012/01/02 11:27,2012/01/02 00:00,2012/01/02 12:40,1970/01/01 00:00
9652956,169,169,239,205,533188,2310.0,1.0,28.0,2012/01/07 06:29,2012/01/07 00:00,2012/01/17 09:51,1970/01/01 00:00
9711689,169,169,239,205,533188,1980.0,1.0,24.0,2012/01/13 08:41,2012/01/13 00:00,2012/01/17 09:57,1970/01/01 00:00
9498439,169,151,239,205,1101603,1377.0,0.071951,1.2,2011/12/27 08:39,1970/01/01 00:00,1970/01/01 00:00,2012/01/03 22:38
9703658,169,151,239,205,1101603,1305.0,0.075933,0.6,2012/01/12 10:54,1970/01/01 00:00,1970/01/01 00:00,2012/01/17 22:05
9711571,169,169,239,205,1101603,3300.0,1.0,20.0,2012/01/13 08:35,1970/01/01 00:00,1970/01/01 00:00,2012/01/19 23:13
9703887,169,151,239,205,1101603,1305.0,0.075933,0.6,2012/01/12 11:22,2012/01/12 00:00,2012/01/13 10:55,1970/01/01 00:00
9714901,169,169,239,205,1101603,3300.0,1.0,40.0,2012/01/13 12:21,2012/01/13 00:00,2012/01/13 14:04,1970/01/01 00:00
9722099,169,169,239,205,1101603,660.0,1.0,8.0,2012/01/14 10:04,2012/01/14 00:00,2012/01/14 13:49,1970/01/01 00:00
9600868,169,100,133,205,538747,1980.0,40.244377,482.92,2012/01/02 11:33,2012/01/02 00:00,2012/01/06 14:29,1970/01/01 00:00
9735211,169,100,133,205,538747,1650.0,41.000426,410.3,2012/01/16 08:48,2012/01/16 00:00,2012/01/16 10:09,1970/01/01 00:00
9734304,169,100,133,205,538747,4809.0,41.17552,1200.0,2012/01/16 07:24,2012/01/16 00:00,2012/01/18 06:11,1970/01/01 00:00
9791711,169,100,133,205,538747,1800.0,40.530041,442.2,2012/01/22 09:20,2012/01/22 00:00,2012/01/22 13:23,1970/01/01 00:00
9833257,169,100,133,205,538747,1320.0,40.633713,325.14,2012/01/25 08:31,2012/01/25 00:00,2012/01/27 11:00,1970/01/01 00:00
9496388,169,100,133,205,1550919,1578.0,39.731059,380.0,2011/12/27 07:31,2011/12/27 00:00,2011/12/27 11:07,1970/01/01 00:00
9567324,169,100,133,205,1750715,1617.0,40.836216,400.0,2011/12/31 04:30,2011/12/31 00:00,2011/12/31 08:28,1970/01/01 00:00
9817532,169,169,239,205,538838,3300.0,1.0,20.0,2012/01/24 15:08,2012/01/24 00:00,2012/01/25 07:47,1970/01/01 00:00
9513668,169,151,239,205,538847,3195.0,0.072275,1.4,2011/12/28 05:46,2011/12/28 00:00,2011/12/29 05:42,1970/01/01 00:00
9511852,169,169,239,205,538847,660.0,1.0,4.0,2011/12/28 04:17,2011/12/28 00:00,2011/12/30 06:48,1970/01/01 00:00
9513778,169,169,239,205,538847,8250.0,1.0,50.0,2011/12/28 05:49,2011/12/28 00:00,2011/12/30 08:35,1970/01/01 00:00
9523022,169,151,239,205,538847,1371.0,0.072275,0.1,2011/12/28 09:17,2011/12/28 00:00,2012/01/01 08:44,1970/01/01 00:00
9699036,169,151,239,205,1550887,4356.0,0.075745,0.1,2012/01/11 19:54,2012/01/12 00:00,2012/01/15 07:26,1970/01/01 00:00
9513469,169,151,239,205,538847,1827.0,0.072275,0.1,2011/12/28 05:38,2011/12/28 00:00,2012/01/01 08:48,1970/01/01 00:00
9516159,169,151,239,205,538847,3195.0,0.072275,0.1,2011/12/28 06:44,2011/12/28 00:00,2012/01/06 08:45,1970/01/01 00:00
9544570,169,169,239,205,1730702,1650.0,1.0,13.0,2011/12/29 18:02,2011/12/30 00:00,2011/12/31 06:37,1970/01/01 00:00
9632546,169,169,239,205,1730702,660.0,1.0,4.0,2012/01/05 07:40,2012/01/05 00:00,2012/01/21 12:35,1970/01/01 00:00
9808247,169,151,239,205,543475,6873.0,0.072709,6.0,2012/01/24 06:22,2012/01/24 00:00,2012/01/25 08:52,1970/01/01 00:00
9829385,169,169,239,205,543475,1485.0,1.0,11.7,2012/01/25 07:13,2012/01/25 00:00,2012/01/25 11:44,1970/01/01 00:00
9719976,169,100,133,205,559276,894.0,40.663496,220.0,2012/01/14 07:12,1970/01/01 00:00,1970/01/01 00:00,2012/01/20 23:09
9603304,169,100,133,205,559276,819.0,40.245361,200.0,2012/01/02 15:34,2012/01/03 00:00,2012/01/06 13:22,1970/01/01 00:00
9646785,169,100,133,205,559276,822.0,40.135241,200.0,2012/01/06 11:17,2012/01/06 00:00,2012/01/07 14:15,1970/01/01 00:00
9802444,169,151,239,205,1147590,1821.0,0.072587,1.6,2012/01/23 11:41,2012/01/23 00:00,2012/01/24 09:47,1970/01/01 00:00
9514393,169,100,133,205,1733117,2235.0,39.860705,540.0,2011/12/28 06:08,2011/12/28 00:00,2011/12/28 08:18,1970/01/01 00:00
9509672,169,169,239,205,1234551,1650.0,1.0,20.0,2011/12/27 18:01,2011/12/28 00:00,2011/12/30 09:24,1970/01/01 00:00
9509920,169,169,239,205,1234551,1650.0,1.0,13.0,2011/12/27 18:24,2011/12/28 00:00,2012/01/01 09:03,1970/01/01 00:00
9574811,169,151,239,205,554732,22578.0,0.073076,10.0,2011/12/31 10:08,1970/01/01 00:00,1970/01/01 00:00,2012/01/06 22:15
9506204,169,169,239,205,1767547,1650.0,1.0,13.0,2011/12/27 14:03,2011/12/27 00:00,2011/12/30 07:28,1970/01/01 00:00
9611730,169,169,239,205,554789,1320.0,1.0,8.0,2012/01/03 11:38,2012/01/03 00:00,2012/01/03 13:17,1970/01/01 00:00
9641236,169,169,239,205,554789,1320.0,1.0,8.0,2012/01/06 06:51,2012/01/06 00:00,2012/01/06 11:12,1970/01/01 00:00
9691429,169,169,239,205,554789,1320.0,1.0,8.0,2012/01/11 07:21,2012/01/11 00:00,2012/01/11 10:49,1970/01/01 00:00
9754246,169,169,239,205,554789,2640.0,1.0,16.0,2012/01/18 09:01,2012/01/18 00:00,2012/01/18 10:55,1970/01/01 00:00
9810012,169,169,239,205,554789,1452.0,1.0,8.8,2012/01/24 07:46,2012/01/24 00:00,2012/01/24 12:02,1970/01/01 00:00
9493540,169,151,239,205,1767545,2397.0,0.07251,0.1,2011/12/27 06:00,2011/12/27 00:00,2011/12/30 12:03,1970/01/01 00:00
9638766,169,169,239,205,1130742,990.0,1.0,12.0,2012/01/06 03:53,1970/01/01 00:00,1970/01/01 00:00,2012/01/12 22:21
9739116,169,151,239,205,558038,6723.0,0.073631,3.0,2012/01/16 22:00,2012/01/17 00:00,2012/01/18 08:22,1970/01/01 00:00
9844158,169,151,239,205,958922,6852.0,0.072469,6.0,2012/01/25 17:14,1970/01/01 00:00,1970/01/01 00:00,2012/01/30 23:03
9536427,169,169,239,205,958922,2310.0,1.0,28.0,2011/12/29 07:56,2011/12/29 00:00,2011/12/30 09:12,1970/01/01 00:00
9553759,169,151,239,205,958922,3153.0,0.073268,2.8,2011/12/30 08:27,2011/12/30 00:00,2011/12/31 08:29,1970/01/01 00:00
9810435,169,151,239,205,958922,4581.0,0.072595,4.0,2012/01/24 08:07,2012/01/24 00:00,2012/01/25 06:36,1970/01/01 00:00
9844173,169,151,239,205,958922,1371.0,0.072469,1.2,2012/01/25 17:17,2012/01/26 00:00,2012/01/27 06:46,1970/01/01 00:00
9607570,169,169,239,205,558090,7260.0,1.0,44.0,2012/01/03 07:16,2012/01/03 00:00,2012/01/03 08:12,1970/01/01 00:00
9563071,169,151,239,205,534851,2703.0,0.073266,0.1,2011/12/30 14:22,2011/12/31 00:00,2012/01/02 09:58,1970/01/01 00:00
9809860,169,151,239,205,534851,5499.0,0.072595,0.1,2012/01/24 07:38,2012/01/30 00:00,2012/02/03 10:25,1970/01/01 00:00
9532343,169,100,133,205,1732022,1326.0,39.865353,320.54,2011/12/29 04:59,1970/01/01 00:00,1970/01/01 00:00,2012/01/03 22:32
9695778,169,100,133,205,1732022,1650.0,40.646044,406.5,2012/01/11 11:09,2012/01/11 00:00,2012/01/13 07:34,1970/01/01 00:00
9509943,169,151,239,205,972744,2283.0,0.072275,1.0,2011/12/27 18:26,2011/12/28 00:00,2011/12/28 16:10,1970/01/01 00:00
9568156,169,169,239,205,972744,825.0,1.0,5.0,2011/12/31 05:41,2011/12/31 00:00,2011/12/31 11:59,1970/01/01 00:00
9564991,169,151,239,205,1023666,4956.0,0.073266,2.2,2011/12/30 16:26,1970/01/01 00:00,1970/01/01 00:00,2012/01/05 22:04
9587155,169,151,239,205,1023666,4914.0,0.073889,2.2,2012/01/01 09:10,1970/01/01 00:00,1970/01/01 00:00,2012/01/07 22:19
9623923,169,169,239,205,972744,660.0,1.0,4.0,2012/01/04 08:46,2012/01/04 00:00,2012/01/04 10:38,1970/01/01 00:00
9522512,169,169,239,205,1767638,2640.0,1.0,32.0,2011/12/28 09:03,2011/12/28 00:00,2011/12/30 06:29,1970/01/01 00:00
9599479,169,169,239,205,974096,3300.0,1.0,40.0,2012/01/02 09:50,2012/01/02 00:00,2012/01/02 12:50,1970/01/01 00:00
9538186,169,169,239,205,1767638,3135.0,1.0,19.0,2011/12/29 09:11,2011/12/29 00:00,2011/12/31 08:00,1970/01/01 00:00
9589231,169,151,239,205,974530,8934.0,0.073883,8.0,2012/01/01 11:14,2012/01/01 00:00,2012/01/01 13:55,1970/01/01 00:00
9654655,169,151,239,205,974530,8958.0,0.073673,0.0,2012/01/07 08:02,2012/01/07 00:00,2012/01/07 09:39,1970/01/01 00:00
9724407,169,151,239,205,974530,3063.0,0.075409,2.8,2012/01/14 14:41,2012/01/14 00:00,2012/01/16 09:21,1970/01/01 00:00
9762091,169,151,239,205,974530,2706.0,0.074492,2.4,2012/01/19 08:24,2012/01/19 00:00,2012/01/20 06:50,1970/01/01 00:00
9659185,169,169,239,205,1177838,1980.0,1.0,12.0,2012/01/07 14:23,2012/01/07 00:00,2012/01/08 13:21,1970/01/01 00:00
9711465,169,169,239,205,1177838,660.0,1.0,4.0,2012/01/13 08:30,2012/01/13 00:00,2012/01/13 12:52,1970/01/01 00:00
9639966,169,151,239,205,1171863,9012.0,0.073242,8.0,2012/01/06 06:00,2012/01/06 00:00,2012/01/08 07:15,1970/01/01 00:00
9691237,169,151,239,205,1172456,13506.0,0.075747,12.4,2012/01/11 07:13,2012/01/11 00:00,2012/01/13 09:38,1970/01/01 00:00
9713202,169,151,239,205,1177865,2589.0,0.07648,0.1,2012/01/13 10:07,2012/01/13 00:00,2012/01/16 08:04,1970/01/01 00:00
9521387,169,169,239,205,972735,5280.0,1.0,41.6,2011/12/28 08:35,2011/12/28 00:00,2011/12/28 14:52,1970/01/01 00:00
9836917,169,169,239,205,972735,3300.0,1.0,26.0,2012/01/25 09:50,2012/01/25 00:00,2012/01/27 15:15,1970/01/01 00:00
9488519,169,151,239,205,1600966,1830.0,0.072749,0.8,2011/12/26 15:02,1970/01/01 00:00,1970/01/01 00:00,2012/01/01 22:07
9488599,169,151,239,205,1600966,4575.0,0.072749,2.0,2011/12/26 15:08,2011/12/27 00:00,2011/12/28 12:35,1970/01/01 00:00
9617201,169,100,133,205,972769,3291.0,40.112263,800.0,2012/01/04 03:41,1970/01/01 00:00,1970/01/01 00:00,2012/01/09 22:22
9739172,169,100,133,205,972769,2415.0,40.970369,600.0,2012/01/17 02:42,1970/01/01 00:00,1970/01/01 00:00,2012/01/23 23:37
9576559,169,151,239,205,565778,31641.0,0.073075,0.0,2011/12/31 11:42,2011/12/31 00:00,2011/12/31 12:21,1970/01/01 00:00
9581645,169,100,133,205,1599133,1149.0,40.250126,280.0,2011/12/31 20:23,2011/12/31 00:00,2012/01/01 12:23,1970/01/01 00:00
9813803,169,100,133,205,1599133,2919.0,40.679074,720.0,2012/01/24 11:20,2012/01/24 00:00,2012/01/25 08:40,1970/01/01 00:00
9571475,169,151,239,205,1159915,9030.0,0.07308,8.0,2011/12/31 07:47,2011/12/31 00:00,2012/01/01 07:47,1970/01/01 00:00
9599555,169,151,239,205,557245,13395.0,0.073916,12.0,2012/01/02 09:54,1970/01/01 00:00,1970/01/01 00:00,2012/01/08 22:12
9502682,169,169,239,205,557245,6600.0,1.0,80.0,2011/12/27 11:20,2011/12/28 00:00,2011/12/28 09:08,1970/01/01 00:00
9573077,169,151,239,205,552610,13548.0,0.073075,12.0,2011/12/31 08:49,2011/12/31 00:00,2011/12/31 12:42,1970/01/01 00:00
9498347,169,151,239,205,557256,2757.0,0.071951,0.0,2011/12/27 08:36,2011/12/27 00:00,2011/12/27 09:18,1970/01/01 00:00
9578446,169,151,239,205,557256,1353.0,0.0731,0.6,2011/12/31 13:38,2011/12/31 00:00,2012/01/01 07:32,1970/01/01 00:00
9707601,169,151,239,205,557256,4431.0,0.074486,0.0,2012/01/13 05:28,2012/01/13 00:00,2012/01/13 08:26,1970/01/01 00:00
9704186,169,169,239,205,557256,660.0,1.0,4.0,2012/01/12 12:06,2012/01/12 00:00,2012/01/14 07:05,1970/01/01 00:00
9789972,169,169,239,205,557256,990.0,1.0,6.0,2012/01/22 07:15,2012/01/22 00:00,2012/01/25 06:14,1970/01/01 00:00
9801498,169,151,239,205,557256,4545.0,0.072587,2.0,2012/01/23 10:13,2012/01/24 00:00,2012/01/25 07:03,1970/01/01 00:00
9702481,169,100,133,205,539131,2400.0,40.647845,591.24,2012/01/12 08:56,2012/01/12 00:00,2012/01/13 09:25,1970/01/01 00:00
9765489,169,100,133,205,532511,1494.0,40.890998,370.0,2012/01/19 16:30,2012/01/20 00:00,2012/01/20 11:58,1970/01/01 00:00
9764510,169,100,133,205,532511,1290.0,40.890998,320.0,2012/01/19 13:13,2012/01/19 00:00,2012/01/21 07:28,1970/01/01 00:00
9735800,169,174,236,205,545774,1475.61,0.894713,17.6,2012/01/16 09:54,2012/01/16 00:00,2012/01/16 10:22,1970/01/01 00:00
9550397,169,151,239,205,2147153,4518.0,0.073062,2.0,2011/12/30 07:03,2011/12/30 00:00,2012/01/01 07:33,1970/01/01 00:00
9812236,169,151,239,205,2147153,4581.0,0.072538,2.0,2012/01/24 09:46,2012/01/25 00:00,2012/01/27 13:59,1970/01/01 00:00
9642306,169,169,239,205,1171172,1320.0,1.0,10.4,2012/01/06 07:31,2012/01/06 00:00,2012/01/15 07:36,1970/01/01 00:00
9793582,169,151,239,205,1599185,2259.0,0.073047,2.0,2012/01/22 12:14,2012/01/22 00:00,2012/01/24 07:53,1970/01/01 00:00
9803240,169,169,239,205,537736,2970.0,1.0,36.0,2012/01/23 13:06,2012/01/23 00:00,2012/01/24 06:40,1970/01/01 00:00
9485739,169,151,239,205,545838,9147.0,0.072751,4.0,2011/12/26 12:55,1970/01/01 00:00,1970/01/01 00:00,2012/01/01 22:11
9552573,169,151,239,205,545838,5874.0,0.073048,0.0,2011/12/30 07:57,2011/12/30 00:00,2011/12/30 08:56,1970/01/01 00:00
9661810,169,151,239,205,1601107,4461.0,0.073976,2.0,2012/01/08 06:15,1970/01/01 00:00,1970/01/01 00:00,2012/01/14 22:14
9792326,169,151,239,205,537741,6777.0,0.073045,3.0,2012/01/22 10:11,2012/01/24 00:00,2012/01/25 13:28,1970/01/01 00:00
9801337,169,151,239,205,537750,3183.0,0.072587,2.8,2012/01/23 09:59,1970/01/01 00:00,1970/01/01 00:00,2012/01/29 23:12
9522272,169,100,133,205,1219227,2400.0,39.861087,580.0,2011/12/28 08:55,2011/12/28 00:00,2011/12/31 12:14,1970/01/01 00:00
9519541,169,169,239,205,537750,3300.0,1.0,40.0,2011/12/28 07:54,2011/12/28 00:00,2011/12/28 10:04,1970/01/01 00:00
9807618,169,151,239,205,1138623,1833.0,0.072709,1.6,2012/01/24 05:45,2012/01/25 00:00,2012/01/29 08:35,1970/01/01 00:00
9709718,169,169,239,205,545997,1650.0,1.0,10.0,2012/01/13 07:12,2012/01/13 00:00,2012/01/21 07:48,1970/01/01 00:00
9662195,169,169,239,205,1149946,1980.0,1.0,12.0,2012/01/08 06:44,2012/01/08 00:00,2012/01/08 08:29,1970/01/01 00:00
9782760,169,151,239,205,1154022,4972.95,0.073762,0.0,2012/01/21 09:27,2012/01/21 00:00,2012/01/21 09:27,1970/01/01 00:00
9838923,169,169,239,205,1728975,2970.0,1.0,36.0,2012/01/25 10:48,2012/01/25 00:00,2012/01/28 08:30,1970/01/01 00:00
9840151,169,169,239,205,1728975,2970.0,1.0,18.0,2012/01/25 11:47,2012/01/25 00:00,2012/01/30 08:38,1970/01/01 00:00
9543135,169,151,239,205,611922,3198.0,0.072207,2.8,2011/12/29 15:12,1970/01/01 00:00,1970/01/01 00:00,2012/01/03 22:09
9503431,169,169,239,205,1535704,3300.0,1.0,40.0,2011/12/27 11:54,2011/12/27 00:00,2011/12/27 12:43,1970/01/01 00:00
9814544,169,169,239,205,1535704,1650.0,1.0,20.0,2012/01/24 12:05,2012/01/24 00:00,2012/01/25 07:30,1970/01/01 00:00
9542888,169,151,239,205,611922,6855.0,0.072207,6.0,2011/12/29 14:48,1970/01/01 00:00,1970/01/01 00:00,2012/01/03 22:09
9501538,169,151,239,205,611922,5967.0,0.071951,5.2,2011/12/27 10:32,2011/12/27 00:00,2011/12/28 07:27,1970/01/01 00:00
9582533,169,151,239,205,945559,2283.0,0.072302,1.0,2012/01/01 05:16,2012/01/02 00:00,2012/01/03 13:42,1970/01/01 00:00
9638527,169,151,239,205,945559,3576.0,0.073802,1.6,2012/01/05 21:16,2012/01/06 00:00,2012/01/06 14:15,1970/01/01 00:00
9800481,169,169,239,205,945559,1650.0,1.0,13.0,2012/01/23 08:47,2012/01/23 00:00,2012/01/23 11:26,1970/01/01 00:00
9610001,169,169,239,205,1730309,1485.0,1.0,18.0,2012/01/03 09:43,1970/01/01 00:00,1970/01/01 00:00,2012/01/09 22:39
9617453,169,169,239,205,1730309,1320.0,1.0,16.0,2012/01/04 04:22,2012/01/04 00:00,2012/01/13 09:33,1970/01/01 00:00
9503473,169,151,239,205,945636,4590.0,0.071951,0.0,2011/12/27 11:56,2011/12/27 00:00,2011/12/27 12:20,1970/01/01 00:00
9684310,169,151,239,205,945636,6546.0,0.075603,0.0,2012/01/10 14:09,2012/01/11 00:00,2012/01/11 14:06,1970/01/01 00:00
9728678,169,169,239,205,945570,990.0,1.0,12.0,2012/01/15 08:47,2012/01/15 00:00,2012/01/16 11:31,1970/01/01 00:00
9607259,169,169,239,205,546047,3300.0,1.0,40.0,2012/01/03 07:00,2012/01/03 00:00,2012/01/03 12:31,1970/01/01 00:00
